"한국-인도네시아, 제9차 CEPA 공식 협상 진행'",- 11월 한-아세안 특별정상회의 타결 목표 한국과 인도네시아가 경제협력을 강화한다. 산업통상자원부(장관 성윤모)는 제주에서 오는 28일부터 30일까지 인도네시아와 제9차 포괄적 경제동반자 협정(CEPA) 공식 협상을...',2019-09-02 8:10
"KT&G, 인도네시아 커피 전문가 양성 MOU 체결'",KT&G가 인도네시아 청년들의 직업역량 향상을 돕기 위해 커피 전문가 양성 교육사업에 대한 지원을... 인도네시아는 커피 세계 4대 생산국이나 커피산업 인프라가 미약한 것으로 알려져 있다. 이를 해결하기 위해...',2019-09-02 8:10
"인도네시아 상공회의소, 한국대표부 출범...수입 요건인 '할랄 인증' 정책 설...'","오는 10월17일부터 발효되는 인도네시아 신할랄인증법 시행을 앞두고 존니 와아스 인도네시아 상공회의소 부의장, 앙고르 부디만 상의 한국위원회 위원장, 다니엘 구 부위원장 등이 방한, ‘인도네시아 상공회의소...'",2019-09-02 8:11
"\한국기업 인도네시아 진출 적극 돕겠다\""'""",존니 와아스 인도네시아 상공회의소 부의장이 한국대표부 출범식에서 인사말을 하고 있다.(사진=인도네시아 상공회의소 한국대표부 제공)[이데일리 강경훈 기자] 국내 기업의 인도네시아 진출을 지원하기 위한...',2019-09-02 8:11
"[서울 드라마 어워즈] 김남길, ‘한류드라마 남자연기자상’ 수상'","또한 아시아국가들은 물론 스페인?브라질?인도네시아?아랍권 등 다양한 곳에서 많은 팬들의 폭발적인 반응 속에 김남길은 한국을 대표하는 배우로 자리잡으며 글로벌 팬들의 마음까지 사로잡은 바, 해외에서 가장 큰...'",2019-09-02 8:11
"토리모리, '외국인 유학생' 코덕 매니아들 K뷰티 알린다'","이들은 태국, 인도네시아 등 아시아를 비롯해 러시아, 벨기에, 핀란드, 미국 등 전 세계에서 모인 K뷰티 마니아들로 구성됐으며 각자 자신만의 매력과 당당함이 넘치는 인재들로 선발됐다. 발대식과 함께 본격적으로...'",2019-09-02 8:11
"김남길, '드라마어워즈' 한류드라마 남자연기자상 \신의 축복 함께하길\""'""","또한 아시아국가들은 물론 스페인?브라질?인도네시아?아랍권 등 다양한 곳에서 많은 팬들의 폭발적인 반응 속에 김남길은 한국을 대표하는 배우로 자리잡으며 글로벌 팬들의 마음까지 사로잡은 바,?해외에서 가장...'",2019-09-02 8:11
"김남길, '제14회 서울 드라마 어워즈' 한류드라마 남자연기자상 수상'","또한 아시아국가들은 물론 스페인·브라질·인도네시아·아랍권 등 다양한 곳에서 많은 팬들의 폭발적인 반응 속에 김남길은 한국을 대표하는 배우로 자리잡으며 글로벌 팬들의 마음까지 사로잡은 바, 해외에서 가장 큰...'",2019-09-02 8:11
"반크, 인도네시아 한인 청년들에 韓 홍보 노하우 전수'",사이버 외교 사절단 반크는 오는 9월 3∼8일 인도네시아를 방문해 한인 학생과 현지인 대학생들에게 한국 홍보 노하우를 전수한다고 29일 밝혔다. 인도네시아 한국대사관(대사 김창범) 초청으로 한인 어린이를 비롯해...',2019-09-02 8:11
"한국문인협회 인도네시아지부, 한국 공광규 시집 인니어로 출간'","한국문인협회 인도네시아지부가 한국의 서정시를 인도네시아에 알리기 위한 사업의 일환으로, 한국 공광규 시인의 시집 '햇살의 말씀 Pesan Sang Meatari'을 인도네시아로 번역해 8월23일 출간했다. 1986년 '동서문학...'",2019-09-02 8:12
"인니의 '짜베 보이' 전병준 쉐프 \무겁지 않은 한식으로 승부\""'""","유튜브·인니 TV 방송으로 인기…로컬 젊은 층 타깃 식당 운영 성혜미 특파원 = 한국에 '샘 오취리'가 있다면, 인도네시아에는 '짜베 보이(고추 소년)'로 불리는 한국인 쉐프 전병준(29) 씨가 있다. 전씨가 인도네시아...'",2019-09-02 8:12
"'이혼 갈등' 구혜선, 소설 베스트셀러 진입→인도네시아 수출..아티스트 행보...'","구혜선이 자신의 소설을 인도네시아에 수출하게 됐다. 31일 구혜선은 자신의 인스타그램에 \소설 ’눈물은 하트 모양’이 베스트셀러 진입 후 인도네시아로 수출이 결정 되었습니다\""라는 글과 함께 두 장의 사진을...'""",2019-09-02 8:12
"[사진]마마무,'자카르타의 K-Pop 열기 대단해''",31일 오후 인도네시아 자카르타의 테니스 인도어 스나얀 체육관에서 ?‘V?하트비트 인 자카르타(V HEARTBEAT IN JAKARTA)’가?열렸다. 걸그룹 마마무가 멋진 무대를 선보이고 있다.',2019-09-02 8:13
차예련 ‘애교 눈맞춤에 심쿵’[포토엔HD]',배우 차예련이 9월 1일 오전 인천 중구 운서동 인천국제공항을 통해 화보 촬영 차 인도네시아 덴파사르로 출국했다. 배우 차예련이 공항패션을 선보이며 인도네시아 덴파사르로 출국하고 있다. 뉴스엔 지수진 jin@',2019-09-02 8:13
"\인도네시아에 한류 콘텐츠 홍보 노력할 것\""'""","와이즈유 아크앤테크 대학이 인도네시아 우삐 국립교육대학과 업무협약식을 진행했다. 와이즈유(영산대학교, 총장 부구욱) 아트앤테크(Art&Tech)대학은 지난달 29일 해운대캠퍼스에서 인도네시아 우삐(UPI)...'",2019-09-02 8:14
레드벨벳 슬기 ‘오늘 공항패션 1등’[포토엔HD]',통해 The ReVe Festival Day 2’ RED VELVET Fan Event’ 일정 참석 차 인도네시아 자카르타로 출국했다. 레드벨벳(REDVELVET) 멤버 슬기가 인도네시아 자카르타로 출국하고 있다. 뉴스엔 지수진 jin@',2019-09-04 8:32
"레드벨벳 조이 '청순 또는 큐티, 두 얼굴의 매력부자'[엑's HD화보]'",그룹 레드벨벳(Red Velvet) 조이가 팬미팅 겸 팬사인회차 2일 오후 인천국제공항을 통해 인도네시아 자카르타로 출국하고 있다. '경호원의 다정한 에스코트 받으며 하차' '바지 좀 피고 가실게요' '5분 안에 반하는 미모...',2019-09-04 8:32
"코스맥스, 印尼서 신할랄법 앞두고 K뷰티 전도사 역할'",[이데일리 강신우 기자] 글로벌 화장품 연구·개발·생산(ODM) 회사 코스맥스는 지난 30일 인도네시아... 등 인도네시아에서 급성장 중인 50여 로컬 고객사 100여 명이 참석해 열띤 호응을 보냈다. 특히 이번 콘퍼런스는...',2019-09-04 8:32
"반크, 인도네시아 홍보 한국어·영어 영상 배포'","\ 사이버 외교사절단 반크가 인도네시아를 홍보하는 영상을 제작해 유튜브(https://youtu.be/7GtezCNnvAE)에 올렸다. 영어 자막처리를 한 영상도 같은 채널(https://youtu.be/J7BVJ1Bc9FE)에 게시했다. 이 영상은 인도네시아의...'""",2019-09-04 8:32
"코스맥스, 인도네시아서 화장품 제형 컨퍼런스 개최…K뷰티 전도사 역할'",글로벌 화장품 연구·개발·생산(ODM) 회사 코스맥스는 지난 30일 인도네시아 자카르타에 위치한 찌비즈... 등 인도네시아에서 급성장 중인 50여 로컬 고객사 100여명이 참석했다. 이번 콘퍼런스는 성장 속도에...',2019-09-04 8:32
"文, 미얀마 '경제 한류' 드라이브…'코리아 스탠다드' 구축'",태국·인도네시아 등 아세안(ASEAN·동남아시아국가연합) 국가들에 있는 '일본 헤게모니'가 상대적으로 약한 곳인 셈이다. 1인당 국내총생산(GDP)가 1298 달러로 아세안 중 가장 낮지만 △천연가스 41조 입방피트(TCF) △니켈...',2019-09-04 8:32
세계인의 입맛 사로잡았다…한류 열풍 타고 인기 얻고 있는 'K-푸드'',"시작해 인도네시아 등 아시아 지역을 중심으로 수출국을 늘려나갈 계획에 있다. 특히 첫 수출국인... 출시 당시 폭발적인 반응으로 6개월만에 정식 메뉴로 재출시 되어 미국, 일본, 인도네시아, 필리핀, 영국, 뉴질랜드...'",2019-09-04 8:32
"미얀마에 '경제 한류' 시스템 구축…文 \함께 번영하자\""'""",태국·인도네시아 등 아세안(ASEAN·동남아시아국가연합) 국가들에 있는 '일본 헤게모니'가 상대적으로 약한 국가라고 할 수 있다. 진입 '허들'이 낮다는 의미다. 1인당 국내총생산(GDP)이 1298 달러로 아세안 중 가장...',2019-09-04 8:33
"\
\
								웅진코웨이 인도네시아 도전…”연내 진출”																 \
'","\
\
								?웅진코웨이가 하반기 인도네시아 시장에 본격 진출한다.?최근 웅진코웨이는 지난 2분기 4억 3,500만원을 신규출자한 인도네시아법인의 본격적인 사업 시작 시점을 '",2019-09-04 8:33
"\
\
								미국 아마존, 고젝에 투자 검토…인도네시아 시장 진출 노크																 \
'","\
\
								
\
            아마존닷컴이 인도네시아 시장에 본격 진출할 예정이다.?지난달 28일자 로이터통신은 소식통의 말을 인용해 미국 전자상거래 기업 아마존닷컴이'",2019-09-04 8:33
"평범한 한국 청년, 인도네시아 200만 청춘을 사로잡다'",3일 오후 인도네시아 서부자바주(州) 치르본의 대형 몰. 한 한국 청년이 버스에서 내리자 탄성이 쏟아졌다.... 그러나 인도네시아에선 인구 300명 중 두 명이 팬일 정도(체감도는 그 이상이다)로 유명한 유튜버다. 현재...',2019-09-06 18:33
"인니 무슬림 설교전문가 \한국 여행 장점 3시간도 떠들 수 있어\""'""","인도네시아의 유명 무슬림 설교전문가인 무하마드 누르 몰라나는 6일 \한국 여행의 장점은 3시간도 떠들 수 있다\""며 \""직접 가보면 절대 후회하지 않을 것\""이라고 말했다. 무하마드는 이날 한국관광공사가 인도네시아...'""",2019-09-06 18:34
'동방신기' 31일 인도네시아 자카르타 ICE에서 화려하게 펼쳐졌다',"CONCERT -CIRCLE- #with'는 지난 8월 31일 인도네시아 자카르타 ICE에서 화려하게 펼쳐졌다. 동방신기는 'Something', '왜', '주문 - MIROTIC', 'Hug' 등 대표곡들을 비롯해 '운명', '평행선' 등 정규 8집 수록곡을...'",2019-09-07 2:00
"'오지GO' 김승수, 동남아 이어 원시부족까지 점령..'대활약 예고''",이들이 선보인 저녁 만찬 재료는 인도네시아와 파푸아뉴기니에 사는 야생 동물 ‘쿠스쿠스’였던 것. 자신들의 눈 앞에서 쿠스쿠스의 털과 내장을 정리하는 장면을 목격한 김승수는 맏형임에도 더 긴장한 모습을 보여...',2019-09-10 10:30
"\
\
								천만인의 쏠, 인도네시아 버전 출시																							 \
'","\
\
								신한은행은 신한인도네시아은행의 새로운 디지털뱅킹 플랫폼인 ‘신한 쏠 인도네시아’를 출시했다고6일 밝혔다.?‘신한 쏠 인도네시아’는 출시 1년 6개월 만에 천만 고'",2019-09-10 10:30
"\
\
								현금 없는 사회와 인도네시아																							 \
'","\
\
								?평소 주변에서 인도네시아와 관련된 이런저런 질문을 받는다. 대화의 주제가 현금 없는 사회(Cashless Society)로 옮겨 가면 지인들 다수는 고개를 갸우'",2019-09-10 10:31
"우리은행, 신남방국가 인도네시아서 '나홀로 선방''",4대 시중은행이 인도네시아 공략에 적극적인 행보를 나타내고 있는 가운데 올 상반기 우리은행이 나홀로 선방한 것으로 나타났다. 인도네시아는 최근 문재인 정부가 신(新)남방정책 일환으로 금융부문 교류·협력...',2019-09-11 10:20
"KIOST, 한·인니 해양과학공동연구센터 개소 1주년 행사 개최'","KIOST 제공 한국해양과학기술원(KIOST, 원장 김웅서)은 지난 3일 인도네시아 찌르본에 위치한 한·인니... 2016년 6월 15일 한·인니 해양협력 MOU를 맺은 한국과 인도네시아는 2018년 9월 14일 반둥대학교 찌르본...'",2019-09-11 10:21
"한국시설안전공단, 인도네시아 국가교량 통합관리시스템 구축사업 본격 추진'",경남 진주 한국시설안전공단(이사장 박영수)은 우리나라 특수교량 통합관리시스템 기술을 인도네시아에 전파하는‘인도네시아 국가교량 통합관리시스템 구축사업’을 수행한다고 11일 밝혔다. 민간 계측 및 진단...',2019-09-12 1:35
한국농수산식품유통공사(aT). 태권도 종주국의 저력은 K-FOOD로부터!',"시사매거진, SISAMAGAZINE 한국농수산식품유통공사(aT)는 농림축산식품부와 9월 7일과 8일 인도네시아 제2도시... 시작한 인도네시아에서 태권도와 연계한 한국 농식품 홍보행사가 열렸다. 한국농수산식품유통공사(aT, 사장...'",2019-09-12 1:35
"\
\
								제2 Cikampek 고속도로 크리스마스 전에 개통																							 \
'","\
\
								인도네시아 자카르타와 동부의 공업 지역을 연결하는 Cikampek 고속도로의 고가도로 (제2 Cikampek 고속도로)가 크리스마스 이전에 개통될 예정이다.?현지'",2019-09-16 12:25
"\
\
								미성년자 결혼 비율 가장 높은 인니. 혼인 최저연령 16세→19세																 \
'","\
\
								인도네시아의 아동결혼 폐지 캠페인인도네시아 여성의 법정 혼인 최저연령이 16세에서 19세로 상향된다.인도네시아 하원의 관련법 실무위원회는 13일(현지시간) 여성의'",2019-09-16 12:25
"\
\
								'흡연대국' 인도네시아, 내년부터 담뱃값 평균 35% 인상																							 \
'","\
\
								담배 피우는 인도네시아 고교생들성인 남성 약 70% 흡연자…온라인 담배 광고도 금지?'흡연 대국'으로 불리는 인도네시아가 흡연율을 낮추기 위해 내년부터 담뱃값을 '",2019-09-16 12:25
"한국수자원공사, 인도네시아에 물재해 대응 기술 전수한다'",한국수자원공사가 16~28일 대전 인재개발원에서 '인도네시아 찌따룸강 홍수예경보 역량강화' 국제교육을 연다. 찌따룸강(Citarum River)은 인도네시아의 수도 자카르타와 인근? 수도권에 생활용수를 공급하는 약 300km...',2019-09-17 0:00
[새마을운동 50년] 4. 한국 새마을 정신 잊혀진 인도네시아 상부상조 정신을 ...',"사업이 인도네시아에서 잊혀 가던 상부상조 정신을 다시 살아나게 했다\고 말했다. 이어 한국의 새마을 정신... 그런데도 새마을 시범마을 사업은 인도네시아에서 잊혀 가던 상부상조 정신 활성화에 성공한다. 2017년...'""",2019-09-18 10:42
"행정 한류 아시아로 확산… 정부, 태국·미얀마와 협력 추진'","공무원을 대상으로 한국의 인사제도와 경험을 공유하기 위한 현지 워크숍을 개최한다고 18일 밝혔다. 인사혁신처는 인도네시아, 우즈베키스탄 등에 대한 인사행정 한류 확산과 교류협력도 강화할 예정이다. 김재중 선임기자'",2019-09-18 23:00
"미나♥류필립, 달달한 자카르타 여행..17살 차이 안 믿기는 비주얼부부'","아침8시 #안쫄유원지 인도네시아 셀럽 친구들과 #사진#영상#촬영 #바닷가 배타고~~^^#셀카#여행#셀스타그램\이라는 글과 함께 영상을 게재했다. 공개된 영상 속 미나는 남편 류필립과 함께 인도네시아 자카르타를 방문해...'""",2019-09-18 23:00
"기업은행, 자카르타서 IBK인도네시아 은행 출범식'","?IBK기업은행이 인도네시아 자카르타에서 IBK인도네시아은행 출범식을 가졌다고 20일 밝혔다. 19일 열린 출범식에는 김도진 기업은행장, 김창범 주 인도네시아 대사, 임성남 주 아세안대표부 대사, 현지 진출...'",2019-09-20 16:39
'치킨로드' 스타 셰프들과 떠나는 '닭학다식 견문록'..'꿀잼 선사'예고',"김풍은 닭 껍질 튀김의 원조 인도네시아, 이원일은 패스트푸드의 성지 미국, 오세득은 와인과 미식의 나라 프랑스, 오스틴강은 구이요리의 진수 페루에서 특별한 치킨 레시피 발굴에 나선다. 로컬 음식을 먹어보는 것은...'",2019-09-21 10:31
"99년 전 인도네시아 '첫발' 장윤원 선생…\그는 한국인입니다\""'""","그는 인도네시아에 처음 정착한 한국인 장윤원입니다\ 인도네시아 한인 사회가 '한인 100년사' 집필을 계기로 1920년 9월 20일 자카르타에 도착해 뿌리내린 장윤원(張潤遠·1883∼1947) 선생을 집중 조명하고 나섰다....'""",2019-09-22 16:32
"창원시 인니 무역사절단, 1180만불 수출 계약'","인도네시아 무역사절단이 18일부터 22일까지 현지 수출 상담회를 통해 수출상담 65건에 수출상담액 1억 3000만불 성과를 올렸다고 밝혔다. 실제 계약액은 1180만불(한화 약140억원)이며 이외 업무협약(7건), 인도네시아...'",2019-09-23 12:09
"이수정 한국외대 아랍어통번역과 강사 “한국 내 무슬림 15만명, 공존을 고민...'","그다음이 인도네시아 3만7000명, 방글라데시 1만5000명, 파키스탄 1만1000명 순이에요. 아랍 국가 중에는 이집트가 제일 순위가 앞서는데 3200명 정도죠.” - 아시아 출신들이 많네요. “국내 무슬림들은 주로 이주노동자로...'",2019-09-25 9:33
"성훈, 싱가포르 프로모션 행사 참석…한류스타의 위엄'","뿐만 아니라 말레이시아, 미얀마, 태국, 인도네시아, 대만, 일본, 아부다비 등 아시아 및 중동 지역에서도 성훈의 팬미팅과 프로모션 러브콜 요청이 끊임없이 쏟아지고 있다고 해 그의 인기를 실감케 하고...'",2019-09-25 9:33
"\
\
								인니 투자조정청-한국 KIND, 민관협력사업 강화 MOU 체결																 \
'","\
\
								?인도네시아 투자조정청(BKPM)과 한국 기업의 해외 진출을 지원하는 한국해외인프라도시개발지원공사(KIND)는 20일 한국 기업의 인도네시아 인프라 사업개발 강화'",2019-09-25 9:33
"인도네시아, 한국 네오트랜스 철도 신기술 배우러 왔다'","용인 경전철을 운영 중인 네오트랜스㈜가 24~27일 인도네시아 교통부 철도국 및 인도네시아 국립철도학교 관계자 13명을 초청, 선진철도를 견학시키고 있다. 국내 최초이자 세계 5번째로 무인 중전철(신분당선)과 경전철...'",2019-09-26 21:50
인도네시아의 이효리이눌 다라시스타 서울 공연',지난 22일 서울 청계광장에서 인도네시아 축제 '페스티벌 인도네시아 2019'가 열린 가운데 인도네시아의 이효리라 불리는 현지 대중가요 '당둣' 가수 이눌 다라시스타 의 무대가 펼쳐지고 있다. 주한 인도네시아 대사관...',2019-09-26 21:50
"\
\
								현대차, 인니 공장 신설 조직 'HMMI' 출범…동남아 진출 공식화																 \
'","\
\
								현대차그룹 정의선 수석부회장이 인도네시아 조코 위도도(Joko Widodo) 대통령과 7월 25일 자카르타 대통령궁에서 면담하고 상호 협력 방안에 대해 논의했다.'",2019-09-26 21:50
"\
\
								동남아 온라인 시장 “한국 브랜드 파워 통한다”																 \
'","\
\
								쇼피코리아의 권윤아 지사장은 성장세와 한국 브랜드 파워 등을 근거로, 동남아시아의 온라인?쇼핑 시장이 한국 중소기업에 큰 기회가 될 수 있다고 했다.??“한국에서'",2019-09-27 15:01
"[D-피플라운지] 이상국 기업은행 부행장 \인니서 글로벌페이 선보일 것\""'""","시작\ \""인도네시아 법인에서 글로벌페이 서비스를 기획 중이다. 간편결제 서비스가 활성화 돼 있는 현지... IBK인도네시아은행이 간편결제 서비스를 준비하고 있다고 밝혔다. 이 부행장은 \""인도네시아는 영토가 넓고 섬이...'""",2019-09-28 10:07
"KDB산업은행, 신남방정책의 핵심 전략 요충지인 인도네시아 자카르타에서 'KD...'","FINTECHPOST사진상 왼쪽 네번째부터 조승현 산업은행 글로벌사업부문장 , 임성남 주아세안대한민국대표부 대사, 장병돈 산업은행 혁신성장금융부문장, Rudiantara 인도네시아 정보통신부 장관, Imam Soejoedi 인도네시아...'",2019-09-29 15:45
"\
\
								NCT 127, 인니서 텔레비전 어워즈 특별상 영예…가수 유일																							 \
'","\
\
								NCT 127(엔시티 127)이 ‘인도네시안 텔레비전 어워즈 2019 (Indonesian Television Awards 2019)’에서 특별상을 수상하며 글로'",2019-09-29 15:45
'화장품 한류' 여전히 강세…지난해 무역흑자 5조5천억원',"중국 다음으로는 홍콩, 미국, 일본 순으로 수출실적이 높았고, 인도네시아와 카자흐스탄으로의 수출액은 전년보다 각각 110.9%, 91.0% 증가하는 등 수출지역이 다변화됐다. 우리나라가 화장품을 가장 많이...'",2019-10-01 12:56
한류 팬이 꾸미는 화려한 무대…1일 오후 8시 광화문광장 K-POP 커버댄스 월드...',"K-POP 커버댄스 페스티벌은 지난 2월 70여개국 2800여개팀의 온라인 예선을 거쳐, 4~9월 인도네시아, 필리핀, 미국, 멕시코,태국,홍콩, 러시아 등에서 해외 본선을 거쳤다. 행사에는 전세계 10개국 11개팀 83명이 초청됐다....'",2019-10-01 21:29
세계로 뻗어가는 K뷰티... 화장품 무역수지 5년연속 흑자',"러시아·카자흐스탄·말레이시아·인도네시아 등 신남·북방지역을 골고루 공략했던 점이 수출 증가의... 지난해 주요 국가의 수출 증가율은 인도네시아 110.9%, 영국 70.4%, 러시아 63.6%, 프랑스 45.9%다. 특히...'",2019-10-01 21:29
식지 않는 한류 댄스 열기…전 세계 케이팝 팬들의 축제 한마당',"인도네시아, 미국, 멕시코, 러시아, 일본 등에서 치른 지역별 본선에서 선발된 10개국 11개팀 83명이 한국에서... 인도네시아에서 온 참가팀 ‘알지’와 미국의 ‘업지’는 여성 5인조로 팀을 꾸려 있지의 ‘달라달라’로...'",2019-10-02 10:05
한류·문화 덧입힌 패션 사흘간 즐긴다',"행사 기간내 오후 7시30분부터 오후 8시까지는 인도네시아, 태국, 싱가포르, 말레이시아 등 6개국을 대표하는 신진 디자이너와 한국패션산업연구원의 크리에이티브 디자인 스튜디오 디자이너 등 퍼포먼스 형식의...'",2019-10-03 22:24
"K뷰티 최대 화두는 '신시장'…러시아, 인니 뜬다'","러시아, 인도네시아 등 신시장 개척에 적극 나서고 있다. 내수는 한계가 있고 최대시장 중국은 정치외교적... 러시아연방은 전년보다 63.6%, 인도네시아의 경우 110.9% 급증했다. 북미, 유럽으로의 수출도 두 자리 수...'",2019-10-04 16:19
인도네시아 고속도로 교통사고로 한국교민 등 3명 사망',인도네시아 수도 자카르타와 찌깜벡을 잇는 고속도로에서 교통사고가 발생해 한국 교민 1명과 인도인 2명 등 3명이 사망하고 인도네시아인 1명이 부상을 당했다. 6일 일간 콤파스와 데틱뉴스 등에 따르면 5일(현지시간)...',2019-10-06 12:42
"한국만화영상진흥원, '한류 열풍' 인도네시아서 한국 웹툰으로 이어간다'","한국만화영상진흥원(원장·신종철, 이하 만화진흥원)이 한국 웹툰 및 만화 콘텐츠 기업의 인도네시아 진출을 위해 지난 3~6일 인도네시아에서 '2019 인도네시아 K-콘텐츠 엑스포(이하 K-콘텐츠 엑스포)'를...'",2019-10-08 16:23
"한글 알리미 된 BTS, 강다니엘'","미국 뿐 아니라 캐나다, 프랑스, 호주, 일본, 인도네시아 등 105개국 1368대학에서 한국어강좌를 운영하고 있다. BTS는 한글 뿐 아니라 뮤직비디오에 탈춤, 한복, 기와집 등을 노출해 한국의 문화를 자연스레 알리고 있다....'",2019-10-09 10:20
"\
\
								한국 기업이 운영하는 인도네시아 팜유 농장, 개도국 아동 노동 착취 심각																 \
'","\
\
								인도네시아 수마트라주 리아우 지역에서 삼성물산이 운영하는 팜유 농장에서 일하고 있는 아동(왼쪽). 지난 2016년 국내 시민단체 연대체 ‘기업과인권센터’가 현지 '",2019-10-10 1:50
"\
\
								동남아 신한류 확산의 핵심 플랫폼, 인도네시아 K-콘텐츠 엑스포 성료																							 \
'","\
\
								▲ ‘2019 인도네시아 K-콘텐츠 엑스포’에서 가수 인투잇(IN2IT) 공연?지난 3~6일, 자카르타에서 ‘2019
\
인도네시아 K-콘텐츠 엑스포’ 개최참관객 '",2019-10-10 1:50
"라인프렌즈, 세컨드 브랜드 '플레이 라인프렌즈 인사동점' 성황'","라인프렌즈는 지난 9월 18일 서울 코엑스 영풍문고에도 '플레이 라인프렌즈'를 선보였다. 10월 말경 필리핀 마닐라를 시작으로, 유럽과 싱가포르, 인도네시아 글로벌 국가에도 오픈할 예정이다.'",2019-10-10 15:00
"강소라, `10th 한국-인도네시아 영화제` 홍보대사로 참석'",CJ CGV가 인도네시아에서 한국 영화로 문화 교류의 장을 마련하는 가운데 배우 강소라가 얼굴로 나선다. CJ CGV(대표 최병환)는 오늘(10일)부터 13일까지 나흘간 인도네시아에서 ‘제10회 한국-인도네시아 영화제(Korea...',2019-10-10 16:15
[신(新)문화-웹툰] ① 스낵컬처가 낳은 한류 콘텐츠',"현재 네이버는 해외에서 '라인 웹툰'이라는 플랫폼을 통해 서비스하고 있으며 영어, 중국어, 인도네시아어... 또한 지난해에는 인도네시아?유료 웹툰 플랫폼?'네오바자르'와 국내 3대 단행본 업체 지분 일부를 인수하는...'",2019-10-10 16:15
"한국건강관리협회, 인도네시아 건강지원 전문가 파견'","있는 '인도네시아 초등학생 건강증진 지원' 을 위해 9월 28일부터 10월 5일까지 인도네시아 아체(Aceh)州에 전문가를 파견했다. 이번 전문가단은 파견기간 중 한국 전문가, 현지 지역 정부 관리자를 주축으로 한...'",2019-10-11 0:00
"한국타이어, 인니서 지역사회 도우미 자청'",한국타이어앤테크놀로지(이하 한국타이어)가 인도네시아에서 환경개선 캠페인을?통해?지역사회 발전에 앞장선다. 13일 업계에 따르면 한국타이어 인도네시아법인은?현지 비영리단체 돔페트 두아파와 함께 서자바주...',2019-10-13 10:18
"동남아 8개국 공무원, 한국에서 물관리 교육'","지난 달 인도네시아 물 분야 공무원들이 한국수자원공사의 '수재해정보 기술연구단'에서 위성을 활용한... 이들 동남아 국가들(동티모르, 라오스, 말레이시아, 미얀마, 인도네시아, 캄보디아, 태국, 필리핀)은 풍부한...'",2019-10-13 14:13
"'글로벌 대세 그룹' 갓세븐, 인도네시아서 가장 인기 있는 K-POP 아이돌 선정...'","해외무대에서 활발하게 활동하고 있는 대세 아이돌 그룹 갓세븐(GOT7)이 인도네시아에서 가장 인기 있는... 지난 2주간 인도네시아 유저들이 최애로 설정한 아이돌 10팀을 뽑아 투표를 진행한 결과, 몬스타엑스...'",2019-10-14 16:00
"“게임·OTT로 신한류 이끌 것\…150조 게임 플랫폼 시장 선점 포석'""","합작사의 본사는 국가별 결제시스템 정책상 싱가포르에 두고 싱텔이 서비스 중인 말레이시아, 인도네시아 등 동남아 5개국에 ‘원스토어’ 서비스를 제공한다. 본격적인 서비스는 내년 초부터 시작할 예정이다....'",2019-10-14 16:23
"\
\
								인도네시아 의사단, 클래시스의 슈링크 리프팅 노하우 배우기 위해 한국 방문																 \
'","\
\
								-뷰티 한류를 이끄는 한국의 키닥터로부터 선진 의료기술 배우기 위한 수요 증가-다양한 슈링크 카트리지를 활용할 수 있는 효과적인 비법 전수?K-뷰티 성장에 힘입어'",2019-10-16 13:34
"한국서 돌아온 인니 근로자 60명 한자리…\재취업 알선\""'""",귀국한 인도네시아 근로자들에게 한국산업인력공단이 '재취업 알선' 자리를 마련했다. 산업인력공단 인도네시아 EPS센터는 17일 자카르타의 비다까라 호텔에서 고용허가제 근로자로 한국에 다녀온 인도네시아인...',2019-10-17 18:56
"\
\
								한-인니, CEPA 실질 타결…신남방 양자협상 첫 결실																 \
'","\
\
								?인니 시장 선점 일본보다 유리한 수준… 수출 확대 기대??현 정부의 핵심 통상정책인 신남방정책에 따른 동남아시아국가연합(아세안·ASEAN) 국가와의 양자협상이 '",2019-10-17 18:56
"SW 전문 개발사 ㈜오솔레, ㈜에이에스에이피와 인도네시아에 한류전파'",및 인도네시아에 한류 전파에 나선다고 18일 밝혔다. 최근 양사는 동남아시아 및 인도네시아를 메인 무대로 공연 및 전시회를 통하여 한류문화 전파를 선도할 목적으로 SPC를 설립하여 사업을 진행하는 것에 합의했다....',2019-10-18 22:00
"\
\
								롯데마트, ‘인도네시아 마타람점’ 오픈 첫 날 1만여명 몰려																							 \
'","\
\
								인도네시아 47호점이자 글로벌 185호점···찌마히점, 빠간사리점, 뜨갈점 등 연내 순차적 오픈 계획롯데마트가 지난 17일 오픈한 인도네시아 '마타람점'에 오픈 '",2019-10-20 19:42
인도네시아 국립미술관 뉴미디어 전시회 한국인 대표로 조은우 작가 초청',"인도네시아 국립미술관(Galeri Nasional Indonesia)은 Ai, Robot, 최첨단 기술이 접목된 뉴미디어... 인도네시아에서 대표적인 여성 큐레인 Jeong Ok Jeon, Evelyn Huang, Nin Djani, Ratna Djuwita, irene Agrivine와...'",2019-10-24 0:22
"동방신기X슈주 '아날로그 트립', 족 자카르타 여행 중 유노윤호 멘붕?'",지난 9일 2002년 과거로 돌아가 여행을 떠나게 된 동방신기X슈퍼주니어의 인도네시아 여행기인 '아날로그... 과거를 간직한 도시 족자카르타에서 펼쳐지는 동방신기X슈퍼주니어의 인도네시아 여행기가 담긴 '아날로그 트립...',2019-10-24 0:22
